comb7_str_key,comb5_name,comb5_nn,comb5_str_key
"2,4,5,11,12,12,13_2,4,11,12,13",FLUSH,6613,"2,4,11,12,13_fl"
"5,8,10,11,11,13,14_5,8,10,13,14",FLUSH,7050,"5,8,10,13,14_fl"
"2,3,4,4,5,6,12_2,3,5,6,12",FLUSH,6111,"2,3,5,6,12_fl"
"2,3,9,10,11,12,13_3,10,11,12,13",FLUSH,6641,"3,10,11,12,13_fl"
"6,7,8,9,9,9,14_unfl",THREE_OF_KIND,5518,"8,9,9,9,14_unfl"
"4,5,6,8,9,9,11_4,5,6,9,11",FLUSH,6028,"4,5,6,9,11_fl"
"2,3,3,6,7,10,12_3,6,7,10,12",FLUSH,6196,"3,6,7,10,12_fl"
"2,2,3,8,9,10,13_2,3,8,9,10,13",FLUSH,6439,"3,8,9,10,13_fl"
"3,3,5,11,13,14,14_unfl",TWO_PAIRS,4884,"3,3,13,14,14_unfl"
"2,5,6,7,8,11,12_2,5,7,8,12",FLUSH,6137,"2,5,7,8,12_fl"
"4,5,6,7,8,9,14_4,6,7,8,9,14",FLUSH,6715,"6,7,8,9,14_fl"
"2,4,9,10,11,11,14_unfl",ONE_PAIR,3457,"9,10,11,11,14_unfl"
"3,3,3,5,5,6,13_unfl",FULL_HOUSE,7154,"3,3,3,5,5_unfl"
"3,4,7,8,10,10,13_unfl",ONE_PAIR,3177,"7,8,10,10,13_unfl"
"2,4,6,7,9,11,11_2,4,6,7,9",FLUSH,5891,"2,4,6,7,9_fl"
"2,2,3,4,9,10,12_2,3,4,9,12",FLUSH,6144,"2,3,4,9,12_fl"
"3,4,5,6,7,9,11_3,4,5,7,9",FLUSH,5889,"3,4,5,7,9_fl"
"3,3,5,7,9,10,14_unfl",ONE_PAIR,1689,"3,3,9,10,14_unfl"
"2,6,9,10,10,11,12_6,9,10,11,12",FLUSH,6316,"6,9,10,11,12_fl"
"2,5,6,8,9,11,14_2,5,6,8,9,11,14",FLUSH,6826,"6,8,9,11,14_fl"
"2,5,13,13,13,14,14_unfl",FULL_HOUSE,7283,"13,13,13,14,14_unfl"
"2,9,12,12,13,13,14_unfl",TWO_PAIRS,4862,"12,12,13,13,14_unfl"
"2,3,4,5,8,10,13_3,4,8,10,13",FLUSH,6410,"3,4,8,10,13_fl"
"3,3,6,7,9,10,11_3,7,9,10,11",FLUSH,6100,"3,7,9,10,11_fl"
"3,4,5,5,7,12,13_3,4,5,7,12",FLUSH,6117,"3,4,5,7,12_fl"
"3,4,6,6,12,13,13_3,4,6,12,13",FLUSH,6534,"3,4,6,12,13_fl"
"3,8,8,9,9,12,12_unfl",TWO_PAIRS,4715,"8,9,9,12,12_unfl"
"4,5,6,7,8,14,14_4,5,6,8,14",FLUSH,6670,"4,5,6,8,14_fl"
"6,9,10,11,12,14,14_9,10,11,12,14",FLUSH,6975,"9,10,11,12,14_fl"
"2,3,5,6,7,10,14_2,3,5,7,14",FLUSH,6652,"2,3,5,7,14_fl"
"5,6,6,6,11,12,14_5,6,11,12,14",FLUSH,6949,"5,6,11,12,14_fl"
"4,5,6,7,9,10,13_4,7,9,10,13",FLUSH,6435,"4,7,9,10,13_fl"
"2,3,4,9,10,11,13_2,3,9,11,13",FLUSH,6479,"2,3,9,11,13_fl"
"3,4,5,5,10,13,14_3,4,10,13,14",FLUSH,7034,"3,4,10,13,14_fl"
"4,7,7,8,9,13,14_unfl",ONE_PAIR,2593,"7,7,9,13,14_unfl"
"3,6,10,11,12,12,14_3,6,11,12,14",FLUSH,6947,"3,6,11,12,14_fl"
"2,5,9,10,11,12,14_2,5,10,11,14",FLUSH,6831,"2,5,10,11,14_fl"
"5,8,9,10,10,11,12_5,8,10,11,12",FLUSH,6309,"5,8,10,11,12_fl"
"7,9,12,12,12,12,14_unfl",FOUR_OF_KIND,7427,"12,12,12,12,14_unfl"
"5,5,5,6,8,9,14_5,6,8,9,14",FLUSH,6710,"5,6,8,9,14_fl"
"5,6,8,9,10,12,13_5,6,8,9,10,13",FLUSH,6442,"6,8,9,10,13_fl"
"2,3,6,7,9,9,10_2,6,7,9,10",FLUSH,5966,"2,6,7,9,10_fl"
"4,4,5,8,9,11,14_4,8,9,11,14",FLUSH,6824,"4,8,9,11,14_fl"
"3,6,7,9,9,10,14_3,6,7,10,14",FLUSH,6733,"3,6,7,10,14_fl"
"2,2,9,12,13,14,14_2,9,12,13,14",FLUSH,7117,"2,9,12,13,14_fl"
"3,6,6,6,8,9,14_unfl",THREE_OF_KIND,5320,"6,6,6,9,14_unfl"
"4,5,6,7,8,8,14_5,6,7,8,14",FLUSH,6680,"5,6,7,8,14_fl"
"2,2,6,9,10,13,14_6,9,10,13,14",FLUSH,7057,"6,9,10,13,14_fl"
"2,3,7,10,10,12,14_2,3,10,12,14",FLUSH,6912,"2,3,10,12,14_fl"
"3,4,6,8,9,10,13_3,6,8,9,10",FLUSH,5977,"3,6,8,9,10_fl"
"4,4,5,8,9,11,13_4,5,9,11,13",FLUSH,6484,"4,5,9,11,13_fl"
"6,7,9,11,12,13,13_unfl",ONE_PAIR,3860,"9,11,12,13,13_unfl"
"2,4,5,10,12,13,14_2,5,12,13,14",FLUSH,7099,"2,5,12,13,14_fl"
"2,4,6,7,9,9,14_2,4,6,7,9,14",FLUSH,6699,"4,6,7,9,14_fl"
"2,4,9,11,12,13,14_4,9,11,13,14",FLUSH,7083,"4,9,11,13,14_fl"
"3,5,6,9,12,13,14_3,6,9,12,13,14",FLUSH,7121,"6,9,12,13,14_fl"
"3,3,4,10,12,14,14_unfl",TWO_PAIRS,4883,"3,3,12,14,14_unfl"
"2,2,3,6,8,12,14_2,3,6,8,12,14",FLUSH,6883,"3,6,8,12,14_fl"
"2,2,4,6,8,8,13_unfl",TWO_PAIRS,4311,"2,2,8,8,13_unfl"
"2,3,4,7,12,12,13_2,3,4,12,13",FLUSH,6528,"2,3,4,12,13_fl"
"2,3,4,9,10,11,14_2,3,4,9,14",FLUSH,6681,"2,3,4,9,14_fl"
"2,6,6,8,9,10,13_6,8,9,10,13",FLUSH,6442,"6,8,9,10,13_fl"
"3,3,3,10,10,13,13_unfl",FULL_HOUSE,7162,"3,3,3,13,13_unfl"
"4,4,5,7,12,12,14_unfl",TWO_PAIRS,4664,"4,4,12,12,14_unfl"
"4,5,5,6,8,9,11_4,5,6,8,9",FLUSH,5905,"4,5,6,8,9_fl"
"2,3,8,9,10,12,14_2,3,8,9,10,12,14",FLUSH,6939,"8,9,10,12,14_fl"
"2,7,8,8,10,13,14_2,7,8,10,13,14",FLUSH,7052,"7,8,10,13,14_fl"
"2,4,5,5,6,8,9_2,4,5,6,8,9",FLUSH,5905,"4,5,6,8,9_fl"
"2,5,8,12,13,13,14_2,5,8,12,13",FLUSH,6551,"2,5,8,12,13_fl"
"6,7,8,9,14,14,14_6,7,8,9,14",FLUSH,6715,"6,7,8,9,14_fl"
"3,4,5,6,11,13,14_3,4,11,13,14",FLUSH,7062,"3,4,11,13,14_fl"
"3,6,9,11,11,12,13_3,6,9,11,13",FLUSH,6486,"3,6,9,11,13_fl"
"3,3,5,6,9,12,14_3,5,9,12,14",FLUSH,6895,"3,5,9,12,14_fl"
"2,4,6,8,9,12,14_2,4,6,8,12",FLUSH,6129,"2,4,6,8,12_fl"
"4,5,5,8,12,13,14_4,5,8,12,14",FLUSH,6881,"4,5,8,12,14_fl"
"4,5,9,11,12,13,14_4,5,9,11,12,14",FLUSH,6964,"5,9,11,12,14_fl"
"2,4,7,9,10,13,13_2,4,7,9,10,13",FLUSH,6435,"4,7,9,10,13_fl"
"5,6,10,12,12,13,14_6,10,12,13,14",FLUSH,7128,"6,10,12,13,14_fl"
"2,3,6,10,12,12,14_2,3,10,12,14",FLUSH,6912,"2,3,10,12,14_fl"
"2,3,8,8,9,10,12_2,3,8,9,12",FLUSH,6164,"2,3,8,9,12_fl"
"6,8,8,10,11,12,12_6,8,10,11,12",FLUSH,6310,"6,8,10,11,12_fl"
"2,5,5,7,11,12,14_2,5,7,11,12",FLUSH,6248,"2,5,7,11,12_fl"
"2,6,7,7,7,7,13_unfl",FOUR_OF_KIND,7366,"7,7,7,7,13_unfl"
"7,8,8,9,12,12,13_7,8,9,12,13",FLUSH,6583,"7,8,9,12,13_fl"
"3,5,8,9,11,12,14_3,5,9,12,14",FLUSH,6895,"3,5,9,12,14_fl"
"5,6,7,7,9,13,14_5,6,7,9,13,14",FLUSH,7025,"6,7,9,13,14_fl"
"2,4,6,10,11,13,13_2,6,10,11,13",FLUSH,6506,"2,6,10,11,13_fl"
"2,7,8,9,9,12,14_unfl",ONE_PAIR,3024,"8,9,9,12,14_unfl"
"2,3,5,12,13,13,14_2,5,12,13,14",FLUSH,7099,"2,5,12,13,14_fl"
"2,5,6,8,10,12,14_2,5,8,12,14",FLUSH,6879,"2,5,8,12,14_fl"
"2,3,5,8,9,10,12_2,5,8,9,10,12",FLUSH,6232,"5,8,9,10,12_fl"
"6,8,9,10,12,14,14_unfl",ONE_PAIR,4072,"9,10,12,14,14_unfl"
"2,2,5,7,8,11,12_2,5,7,8,11,12",FLUSH,6268,"5,7,8,11,12_fl"
"3,5,8,8,9,10,14_3,5,9,10,14",FLUSH,6755,"3,5,9,10,14_fl"
"3,8,9,9,11,13,14_8,9,11,13,14",FLUSH,7087,"8,9,11,13,14_fl"
"6,9,11,12,13,13,14_6,9,12,13,14",FLUSH,7121,"6,9,12,13,14_fl"
"3,4,7,8,9,11,14_3,4,7,9,14",FLUSH,6693,"3,4,7,9,14_fl"
"2,3,4,6,8,9,11_2,3,6,8,9,11",FLUSH,6046,"3,6,8,9,11_fl"
"2,2,3,3,4,5,8_unfl",TWO_PAIRS,4141,"2,2,3,3,8_unfl"
"3,4,11,12,13,13,14_3,4,11,12,13",FLUSH,6614,"3,4,11,12,13_fl"
"3,6,7,7,8,10,14_3,6,7,8,10",FLUSH,5947,"3,6,7,8,10_fl"
"4,4,7,8,12,13,14_4,7,8,12,13,14",FLUSH,7116,"7,8,12,13,14_fl"
"2,6,7,8,9,12,14_2,6,8,9,12",FLUSH,6170,"2,6,8,9,12_fl"
"9,9,12,13,14,14,14_unfl",FULL_HOUSE,7291,"9,9,14,14,14_unfl"
"3,4,5,7,8,9,13_4,5,7,8,9,13",FLUSH,6386,"5,7,8,9,13_fl"
"2,2,10,11,11,11,12_unfl",FULL_HOUSE,7248,"2,2,11,11,11_unfl"
"2,3,4,10,11,12,13_2,4,10,12,13",FLUSH,6585,"2,4,10,12,13_fl"
"2,4,5,10,11,13,14_2,4,5,10,11",FLUSH,6056,"2,4,5,10,11_fl"
"2,5,7,8,10,13,14_2,5,7,8,10",FLUSH,5943,"2,5,7,8,10_fl"
"2,6,6,7,8,8,9_unfl",TWO_PAIRS,4351,"6,6,8,8,9_unfl"
"3,5,6,8,9,10,12_3,5,6,9,12",FLUSH,6152,"3,5,6,9,12_fl"
"2,3,7,8,9,13,14_2,8,9,13,14",FLUSH,7026,"2,8,9,13,14_fl"
"4,5,6,7,9,13,13_4,5,6,7,13",FLUSH,6332,"4,5,6,7,13_fl"
"2,5,7,8,11,13,14_2,5,7,13,14",FLUSH,6989,"2,5,7,13,14_fl"
"3,4,4,4,4,7,11_unfl",FOUR_OF_KIND,7328,"4,4,4,4,11_unfl"
"2,3,4,7,8,9,12_2,4,7,8,9,12",FLUSH,6176,"4,7,8,9,12_fl"
"2,3,8,11,11,12,14_2,3,8,11,12,14",FLUSH,6956,"3,8,11,12,14_fl"
"5,5,7,9,9,9,10_unfl",FULL_HOUSE,7227,"5,5,9,9,9_unfl"
"2,4,5,6,7,9,9_2,4,6,7,9",FLUSH,5891,"2,4,6,7,9_fl"
"2,3,7,8,9,9,12_unfl",ONE_PAIR,2921,"7,8,9,9,12_unfl"
"3,5,7,8,9,11,12_3,5,7,8,11,12",FLUSH,6268,"5,7,8,11,12_fl"
"4,4,5,10,11,13,14_5,10,11,13,14",FLUSH,7091,"5,10,11,13,14_fl"
"2,6,7,7,8,10,13_2,6,7,10,13",FLUSH,6404,"2,6,7,10,13_fl"
"3,6,8,9,10,11,13_3,6,9,10,11",FLUSH,6096,"3,6,9,10,11_fl"
"4,7,8,11,11,13,14_4,7,8,11,14",FLUSH,6804,"4,7,8,11,14_fl"
"2,6,7,8,9,12,14_2,7,9,12,14",FLUSH,6901,"2,7,9,12,14_fl"
"5,7,7,8,10,11,14_5,8,10,11,14",FLUSH,6846,"5,8,10,11,14_fl"
"3,5,5,6,9,10,11_3,5,6,9,10,11",FLUSH,6098,"5,6,9,10,11_fl"
"2,4,10,10,11,12,14_2,4,10,11,12,14",FLUSH,6970,"4,10,11,12,14_fl"
"3,4,4,7,9,12,13_3,4,9,12,13",FLUSH,6565,"3,4,9,12,13_fl"
"2,3,5,8,9,11,13_2,3,5,9,13",FLUSH,6354,"2,3,5,9,13_fl"
"2,3,9,11,11,13,14_unfl",ONE_PAIR,3474,"9,11,11,13,14_unfl"
"4,5,10,10,10,13,13_unfl",FULL_HOUSE,7246,"10,10,10,13,13_unfl"
"5,6,6,7,8,13,14_6,7,8,13,14",FLUSH,7010,"6,7,8,13,14_fl"
"3,8,10,11,14,14,14_3,8,10,11,14",FLUSH,6844,"3,8,10,11,14_fl"
"3,3,6,6,8,8,11_unfl",TWO_PAIRS,4353,"6,6,8,8,11_unfl"
"3,6,9,9,10,11,13_3,6,9,11,13",FLUSH,6486,"3,6,9,11,13_fl"
"4,6,10,12,13,13,14_4,6,12,13,14",FLUSH,7104,"4,6,12,13,14_fl"
"4,8,9,10,10,13,13_unfl",TWO_PAIRS,4837,"9,10,10,13,13_unfl"
"3,4,7,8,11,12,13_3,4,7,12,13",FLUSH,6540,"3,4,7,12,13_fl"
"7,8,10,12,13,13,14_7,10,12,13,14",FLUSH,7129,"7,10,12,13,14_fl"
"2,2,2,4,12,14,14_unfl",FULL_HOUSE,7151,"2,2,2,14,14_unfl"
"2,7,9,10,11,11,12_2,7,9,10,11,12",FLUSH,6317,"7,9,10,11,12_fl"
"4,5,6,6,7,11,13_4,5,7,11,13",FLUSH,6459,"4,5,7,11,13_fl"
"5,6,7,7,9,11,13_5,6,7,9,11,13",FLUSH,6493,"6,7,9,11,13_fl"
"3,6,7,10,10,13,14_unfl",ONE_PAIR,3252,"7,10,10,13,14_unfl"
"4,5,6,7,12,12,14_4,5,7,12,14",FLUSH,6871,"4,5,7,12,14_fl"
"5,6,10,11,12,13,14_5,6,10,11,12,13",FLUSH,6644,"6,10,11,12,13_fl"
"2,5,7,11,12,13,14_2,5,11,12,13",FLUSH,6615,"2,5,11,12,13_fl"
"3,6,12,12,13,14,14_unfl",TWO_PAIRS,4983,"12,12,13,14,14_unfl"
"2,4,4,5,7,7,13_2,4,5,7,13",FLUSH,6325,"2,4,5,7,13_fl"
"2,3,4,5,8,12,14_2,3,4,8,12",FLUSH,6124,"2,3,4,8,12_fl"
"3,4,5,8,9,11,13_3,5,8,9,11",FLUSH,6043,"3,5,8,9,11_fl"
"2,3,5,6,8,11,14_5,6,8,11,14",FLUSH,6801,"5,6,8,11,14_fl"
"5,7,9,12,13,13,14_5,7,9,12,14",FLUSH,6904,"5,7,9,12,14_fl"
"2,3,7,8,10,11,11_2,3,7,8,10,11",FLUSH,6085,"3,7,8,10,11_fl"
"6,8,9,11,11,14,14_unfl",TWO_PAIRS,4969,"9,11,11,14,14_unfl"
"2,3,6,6,8,8,9_2,3,6,8,9",FLUSH,5900,"2,3,6,8,9_fl"
"3,6,7,8,8,10,13_3,6,8,10,13",FLUSH,6415,"3,6,8,10,13_fl"
"2,3,7,8,9,14,14_3,7,8,9,14",FLUSH,6712,"3,7,8,9,14_fl"
"3,5,7,7,8,8,9_3,5,7,8,9",FLUSH,5910,"3,5,7,8,9_fl"
"3,6,9,10,11,13,14_3,9,11,13,14",FLUSH,7082,"3,9,11,13,14_fl"
"7,7,8,9,10,10,12_7,8,9,10,12",FLUSH,6234,"7,8,9,10,12_fl"
"2,3,4,5,6,8,13_3,4,5,8,13",FLUSH,6336,"3,4,5,8,13_fl"
"2,2,2,2,3,12,14_unfl",FOUR_OF_KIND,7307,"2,2,2,2,14_unfl"
"4,4,5,7,8,9,14_5,7,8,9,14",FLUSH,6714,"5,7,8,9,14_fl"
"3,3,7,11,11,11,14_unfl",FULL_HOUSE,7249,"3,3,11,11,11_unfl"
"2,8,9,11,12,12,13_2,8,9,11,12",FLUSH,6285,"2,8,9,11,12_fl"
"2,3,4,12,13,13,13_2,3,4,12,13",FLUSH,6528,"2,3,4,12,13_fl"
"2,4,5,7,8,13,14_2,5,7,8,13",FLUSH,6346,"2,5,7,8,13_fl"
"2,4,7,9,14,14,14_unfl",THREE_OF_KIND,5813,"7,9,14,14,14_unfl"
"5,6,6,7,12,12,14_unfl",TWO_PAIRS,4686,"6,6,12,12,14_unfl"
"2,5,7,8,9,13,14_2,5,8,9,13",FLUSH,6376,"2,5,8,9,13_fl"
"3,5,5,8,10,11,13_3,5,10,11,13",FLUSH,6504,"3,5,10,11,13_fl"
"3,3,6,6,11,12,14_3,6,11,12,14",FLUSH,6947,"3,6,11,12,14_fl"
"2,2,2,5,9,10,12_unfl",THREE_OF_KIND,5038,"2,2,2,10,12_unfl"
"7,8,10,11,13,14,14_7,8,10,11,14",FLUSH,6848,"7,8,10,11,14_fl"
"2,3,3,6,7,11,12_2,6,7,11,12",FLUSH,6251,"2,6,7,11,12_fl"
"2,3,5,12,13,13,14_2,3,5,12,14",FLUSH,6857,"2,3,5,12,14_fl"
"2,2,2,3,11,13,14_unfl",THREE_OF_KIND,5060,"2,2,2,13,14_unfl"
"2,6,6,9,10,12,13_2,6,9,10,13",FLUSH,6429,"2,6,9,10,13_fl"
"4,5,9,11,11,13,14_unfl",ONE_PAIR,3474,"9,11,11,13,14_unfl"
"3,5,5,5,7,7,10_unfl",FULL_HOUSE,7180,"5,5,5,7,7_unfl"
"5,8,9,10,10,12,13_5,8,10,12,13",FLUSH,6602,"5,8,10,12,13_fl"
"4,6,8,10,13,13,14_4,6,8,10,13,14",FLUSH,7051,"6,8,10,13,14_fl"
"2,4,6,7,7,11,11_2,4,6,7,11",FLUSH,5994,"2,4,6,7,11_fl"
"10,10,11,12,13,13,14_unfl",STRAIGHT,5862,"10,11,12,13,14_unfl"
"2,5,5,7,10,12,12_2,5,7,10,12",FLUSH,6192,"2,5,7,10,12_fl"
"4,5,6,7,9,11,13_5,6,7,9,13",FLUSH,6372,"5,6,7,9,13_fl"
"3,5,6,7,8,9,14_3,5,6,7,8,9,14",STRAIGHT_FLUSH,7456,"5,6,7,8,9_fl"
"5,6,7,8,9,9,14_5,6,8,9,14",FLUSH,6710,"5,6,8,9,14_fl"
"5,6,8,10,10,13,14_5,6,8,10,13,14",FLUSH,7051,"6,8,10,13,14_fl"
"3,4,6,7,9,9,11_unfl",ONE_PAIR,2887,"6,7,9,9,11_unfl"
"2,3,3,8,9,11,11_2,3,8,9,11",FLUSH,6039,"2,3,8,9,11_fl"
"5,7,10,10,11,12,14_unfl",ONE_PAIR,3246,"10,10,11,12,14_unfl"
"3,4,5,6,7,10,14_5,6,7,10,14",FLUSH,6735,"5,6,7,10,14_fl"
"3,4,5,7,12,13,14_3,4,7,12,13,14",FLUSH,7108,"4,7,12,13,14_fl"
"5,8,10,11,12,13,14_5,8,10,11,12,13",FLUSH,6646,"8,10,11,12,13_fl"
"7,8,8,10,11,12,14_7,8,10,11,12,14",FLUSH,6974,"8,10,11,12,14_fl"
"5,7,9,11,13,13,14_7,9,11,13,14",FLUSH,7086,"7,9,11,13,14_fl"
"5,7,9,10,10,12,14_5,7,9,12,14",FLUSH,6904,"5,7,9,12,14_fl"
"3,4,4,5,9,11,14_4,5,9,11,14",FLUSH,6812,"4,5,9,11,14_fl"
"2,5,6,6,7,9,12_2,5,6,9,12",FLUSH,6151,"2,5,6,9,12_fl"
"3,5,5,5,6,11,13_3,5,6,11,13",FLUSH,6452,"3,5,6,11,13_fl"
"2,2,7,7,8,13,13_unfl",TWO_PAIRS,4802,"7,7,8,13,13_unfl"
"2,5,5,7,9,11,13_5,7,9,11,13",FLUSH,6492,"5,7,9,11,13_fl"
"2,4,7,8,10,11,12_2,4,7,8,10",FLUSH,5941,"2,4,7,8,10_fl"
"2,6,8,9,10,12,13_2,8,9,10,12,13",FLUSH,6611,"8,9,10,12,13_fl"
"3,3,4,6,7,7,8_3,4,6,7,8",FLUSH,5878,"3,4,6,7,8_fl"
"3,4,4,5,7,10,11_3,4,5,7,10",FLUSH,5923,"3,4,5,7,10_fl"
"7,8,9,10,11,12,14_7,8,9,12,14",FLUSH,6911,"7,8,9,12,14_fl"
"2,4,6,8,12,13,13_4,6,8,12,13",FLUSH,6556,"4,6,8,12,13_fl"
"2,10,10,12,12,13,14_unfl",TWO_PAIRS,4730,"10,10,12,12,14_unfl"
"2,3,4,8,9,10,12_3,8,9,10,12",FLUSH,6230,"3,8,9,10,12_fl"
"4,5,5,6,9,10,14_4,5,6,10,14",FLUSH,6725,"4,5,6,10,14_fl"
"4,7,10,11,11,14,14_4,7,10,11,14",FLUSH,6840,"4,7,10,11,14_fl"
"3,6,7,8,9,11,14_3,7,8,9,11",FLUSH,6050,"3,7,8,9,11_fl"
"2,3,7,10,11,11,12_2,3,7,10,11,12",FLUSH,6302,"3,7,10,11,12_fl"
"3,5,9,9,14,14,14_unfl",FULL_HOUSE,7291,"9,9,14,14,14_unfl"
"2,3,4,4,4,12,14_2,3,4,12,14",FLUSH,6856,"2,3,4,12,14_fl"
"2,3,4,5,8,9,9_3,4,5,8,9",FLUSH,5899,"3,4,5,8,9_fl"
"3,4,6,7,12,13,14_3,7,12,13,14",FLUSH,7107,"3,7,12,13,14_fl"
"5,6,7,8,10,10,11_6,7,8,10,11",FLUSH,6088,"6,7,8,10,11_fl"
"5,6,7,7,12,13,14_5,6,7,13,14",FLUSH,6995,"5,6,7,13,14_fl"
"3,3,8,11,12,13,13_3,8,11,12,13",FLUSH,6628,"3,8,11,12,13_fl"
"2,3,7,8,9,10,11_2,3,8,9,11",FLUSH,6039,"2,3,8,9,11_fl"
"2,7,9,10,11,12,13_7,10,11,12,13",FLUSH,6645,"7,10,11,12,13_fl"
"5,6,6,6,8,11,14_unfl",THREE_OF_KIND,5322,"6,6,6,11,14_unfl"
"2,4,5,7,9,12,13_unfl",HIGH_CARD,713,"5,7,9,12,13_unfl"
"2,4,7,8,10,11,12_2,4,7,10,12",FLUSH,6190,"2,4,7,10,12_fl"
"2,3,5,9,10,11,12_2,3,9,10,11",FLUSH,6089,"2,3,9,10,11_fl"
"2,4,4,7,7,12,13_unfl",TWO_PAIRS,4278,"4,4,7,7,13_unfl"
"4,6,7,11,12,14,14_4,6,7,11,14",FLUSH,6790,"4,6,7,11,14_fl"
"3,6,11,12,12,13,14_6,11,12,13,14",FLUSH,7136,"6,11,12,13,14_fl"
"5,6,6,7,9,9,10_5,6,7,9,10",FLUSH,5969,"5,6,7,9,10_fl"
"5,8,9,10,11,13,14_8,9,10,13,14",FLUSH,7059,"8,9,10,13,14_fl"
"3,4,7,8,12,13,14_3,4,8,12,13",FLUSH,6550,"3,4,8,12,13_fl"
"3,3,5,6,11,11,14_3,5,6,11,14",FLUSH,6780,"3,5,6,11,14_fl"
"2,3,6,8,12,12,14_2,3,6,12,14",FLUSH,6860,"2,3,6,12,14_fl"
"3,3,3,8,9,10,13_3,8,9,10,13",FLUSH,6439,"3,8,9,10,13_fl"
"4,5,5,6,9,11,14_4,5,6,9,11,14",FLUSH,6816,"5,6,9,11,14_fl"
"2,3,4,9,11,12,14_2,3,9,11,14",FLUSH,6807,"2,3,9,11,14_fl"
"2,4,10,12,12,13,14_2,4,10,12,14",FLUSH,6913,"2,4,10,12,14_fl"
"3,5,6,6,8,8,12_3,5,6,8,12",FLUSH,6132,"3,5,6,8,12_fl"
"3,5,7,8,11,12,14_3,5,8,11,14",FLUSH,6796,"3,5,8,11,14_fl"
"4,5,7,8,8,10,11_4,5,7,8,10",FLUSH,5945,"4,5,7,8,10_fl"
"4,5,7,9,10,13,14_4,5,10,13,14",FLUSH,7037,"4,5,10,13,14_fl"
"2,3,10,11,12,13,14_2,3,10,11,12,13",FLUSH,6641,"3,10,11,12,13_fl"
"3,5,6,10,12,13,13_3,6,10,12,13",FLUSH,6591,"3,6,10,12,13_fl"
"2,4,8,9,13,13,13_unfl",THREE_OF_KIND,5748,"8,9,13,13,13_unfl"
"2,2,2,5,5,6,13_unfl",FULL_HOUSE,7142,"2,2,2,5,5_unfl"
"3,4,4,6,6,14,14_unfl",TWO_PAIRS,4909,"4,6,6,14,14_unfl"
"5,5,5,7,10,12,14_5,7,10,12,14",FLUSH,6925,"5,7,10,12,14_fl"
"2,3,7,10,13,13,14_2,7,10,13,14",FLUSH,7042,"2,7,10,13,14_fl"
"4,4,5,7,7,12,14_4,5,7,12,14",FLUSH,6871,"4,5,7,12,14_fl"
"3,7,8,10,11,12,13_3,8,11,12,13",FLUSH,6628,"3,8,11,12,13_fl"
"2,4,9,11,11,12,14_4,9,11,12,14",FLUSH,6963,"4,9,11,12,14_fl"
"4,6,6,7,8,11,13_4,6,8,11,13",FLUSH,6472,"4,6,8,11,13_fl"
"6,6,11,11,14,14,14_unfl",FULL_HOUSE,7293,"11,11,14,14,14_unfl"
"2,4,4,7,8,9,11_2,7,8,9,11",FLUSH,6049,"2,7,8,9,11_fl"
"3,4,4,5,7,8,13_unfl",ONE_PAIR,1851,"4,4,7,8,13_unfl"
"3,4,5,8,11,13,14_3,5,8,13,14",FLUSH,7000,"3,5,8,13,14_fl"
"5,8,9,10,10,12,13_5,9,10,12,13",FLUSH,6608,"5,9,10,12,13_fl"
"8,10,11,11,12,14,14_unfl",TWO_PAIRS,4971,"11,11,12,14,14_unfl"
"2,3,4,5,6,7,12_3,4,5,6,7,12",STRAIGHT_FLUSH,7454,"3,4,5,6,7_fl"
"3,3,3,4,6,10,14_3,4,6,10,14",FLUSH,6722,"3,4,6,10,14_fl"
"4,4,8,9,10,10,11_4,8,9,10,11",FLUSH,6106,"4,8,9,10,11_fl"
"2,4,5,5,9,9,14_2,4,5,9,14",FLUSH,6683,"2,4,5,9,14_fl"
"3,5,7,7,10,11,12_3,5,7,10,11",FLUSH,6068,"3,5,7,10,11_fl"
"2,2,3,3,5,6,8_unfl",TWO_PAIRS,4141,"2,2,3,3,8_unfl"
"2,3,3,6,7,9,12_2,3,6,7,9,12",FLUSH,6161,"3,6,7,9,12_fl"
"2,5,8,8,9,9,10_2,5,8,9,10",FLUSH,5973,"2,5,8,9,10_fl"
"2,10,10,11,13,14,14_2,10,11,13,14",FLUSH,7088,"2,10,11,13,14_fl"
"3,4,7,8,9,12,14_3,4,7,8,12,14",FLUSH,6888,"4,7,8,12,14_fl"
"4,8,10,12,12,13,14_4,8,12,13,14",FLUSH,7113,"4,8,12,13,14_fl"
"4,4,6,7,8,8,11_unfl",TWO_PAIRS,4331,"4,4,8,8,11_unfl"
"2,3,3,3,7,10,14_unfl",THREE_OF_KIND,5123,"3,3,3,10,14_unfl"
"2,4,6,7,7,8,13_2,6,7,8,13",FLUSH,6349,"2,6,7,8,13_fl"
"3,3,5,7,9,10,12_3,5,7,9,10",FLUSH,5964,"3,5,7,9,10_fl"
"4,7,11,11,13,14,14_unfl",TWO_PAIRS,4972,"11,11,13,14,14_unfl"
"4,11,11,11,11,12,14_unfl",FOUR_OF_KIND,7415,"11,11,11,11,14_unfl"
"2,3,7,7,10,11,12_2,3,10,11,12",FLUSH,6291,"2,3,10,11,12_fl"
"2,2,3,4,5,8,9_2,3,4,5,8,9",FLUSH,5899,"3,4,5,8,9_fl"
"2,2,4,5,10,10,11_2,4,5,10,11",FLUSH,6056,"2,4,5,10,11_fl"
